Master Index,before_after,date_diff,flight_length,label,hierarchy,number_flights_before
25576,after,2,3858.0,intake gasket leak/damage,,-1
25577,same,0,387.0,intake gasket leak/damage,,-1
25578,after,1,107.0,intake gasket leak/damage,,-1
25579,same,0,5554.0,intake gasket leak/damage,,-1
25580,before,-3,92.0,intake gasket leak/damage,,0
25581,after,1,6253.0,intake gasket leak/damage,,-1
25582,same,0,1478.0,intake gasket leak/damage,,-1
25583,after,1,14.0,intake gasket leak/damage,,-1
25585,before,-1,4308.0,intake gasket leak/damage,,4
25587,before,0,1990.0,intake gasket leak/damage,,0
25588,after,1,496.0,intake gasket leak/damage,,-1
25590,before,-2,45.0,intake gasket leak/damage,,2
25592,same,0,60.0,intake gasket leak/damage,,-1
25593,same,0,14.0,intake gasket leak/damage,,-1
25594,same,0,45.0,intake gasket leak/damage,,-1
25595,before,-7,3982.0,intake gasket leak/damage,,1
25596,after,1,512.0,intake gasket leak/damage,,-1
25597,before,-1,3998.0,intake gasket leak/damage,,3
25598,before,-2,60.0,intake gasket leak/damage,,0
25601,before,0,387.0,intake gasket leak/damage,,0
25602,after,1,3905.0,intake gasket leak/damage,,-1
25603,after,1,2800.0,intake gasket leak/damage,,-1
25604,before,-5,5659.0,intake gasket leak/damage,,4
25605,before,-1,10457.0,intake gasket leak/damage,,0
25606,after,2,4527.0,intake gasket leak/damage,,-1
25607,after,2,3578.0,intake gasket leak/damage,,-1
25608,before,-3,14.0,intake gasket leak/damage,,2
25609,after,2,4790.0,intake gasket leak/damage,,-1
25611,before,-1,4699.0,intake gasket leak/damage,,4
25612,same,0,45.0,intake gasket leak/damage,,-1
25614,after,1,5243.0,intake gasket leak/damage,,-1
25615,after,2,9004.0,intake gasket leak/damage,,-1
25616,after,1,9632.0,intake gasket leak/damage,,-1
25617,after,2,4977.0,intake gasket leak/damage,,-1
25618,before,-4,4417.0,intake gasket leak/damage,,2
25619,same,0,356.0,intake gasket leak/damage,,-1
25620,after,2,6393.0,intake gasket leak/damage,,-1
25621,after,1,14.0,intake gasket leak/damage,,-1
25622,before,-3,5580.0,intake gasket leak/damage,,4
25623,after,1,92.0,intake gasket leak/damage,,-1
25624,before,-1,6595.0,intake gasket leak/damage,,2
25625,same,0,10584.0,intake gasket leak/damage,,-1
25626,after,1,45.0,intake gasket leak/damage,,-1
25628,before,0,496.0,intake gasket leak/damage,,0
25629,after,2,3887.0,intake gasket leak/damage,,-1
25630,same,0,12997.0,intake gasket leak/damage,,-1
25631,after,1,3702.0,intake gasket leak/damage,,-1
25632,before,-1,7250.0,intake gasket leak/damage,,1
25633,after,5,5632.0,intake gasket leak/damage,,-1
25634,after,1,8637.0,intake gasket leak/damage,,-1
25637,before,-8,4822.0,intake gasket leak/damage,,3
25638,same,0,7279.0,intake gasket leak/damage,,-1
25639,before,-4,5508.0,intake gasket leak/damage,,2
25640,before,-4,60.0,intake gasket leak/damage,,0
25641,after,1,4448.0,intake gasket leak/damage,,-1
25642,same,0,1042.0,intake gasket leak/damage,,-1
25643,same,0,14.0,intake gasket leak/damage,,-1
25644,same,0,481.0,intake gasket leak/damage,,-1
25645,before,0,559.0,intake gasket leak/damage,,0
25646,before,-3,4211.0,intake gasket leak/damage,,4
25647,same,0,247.0,intake gasket leak/damage,,-1
25648,after,4,45.0,intake gasket leak/damage,,-1
25650,before,-2,92.0,intake gasket leak/damage,,2
25651,before,-1,1771.0,intake gasket leak/damage,,0
25652,before,-4,3967.0,intake gasket leak/damage,,2
25653,after,3,5274.0,intake gasket leak/damage,,-1
25654,before,-1,4899.0,intake gasket leak/damage,,0
25655,same,0,3718.0,intake gasket leak/damage,,-1
25656,before,-3,29.0,intake gasket leak/damage,,4
25657,before,-7,4631.0,intake gasket leak/damage,,4
25658,same,0,387.0,intake gasket leak/damage,,-1
25659,before,-3,1726.0,intake gasket leak/damage,,1
25660,before,-2,4497.0,intake gasket leak/damage,,0
25661,after,3,574.0,intake gasket leak/damage,,-1
25662,before,0,1493.0,intake gasket leak/damage,,0
25663,after,1,60.0,intake gasket leak/damage,,-1
25664,before,-5,14.0,intake gasket leak/damage,,1
25665,before,-1,5259.0,intake gasket leak/damage,,1
25666,same,0,372.0,intake gasket leak/damage,,-1
25667,after,1,3749.0,intake gasket leak/damage,,-1
25669,after,3,4746.0,intake gasket leak/damage,,-1
25670,same,0,403.0,intake gasket leak/damage,,-1
25671,before,-2,216.0,intake gasket leak/damage,,2
25672,after,2,11937.0,intake gasket leak/damage,,-1
25673,before,-2,185.0,intake gasket leak/damage,,3
25674,before,0,169.0,intake gasket leak/damage,,0
25675,after,1,5769.0,intake gasket leak/damage,,-1
25676,before,-2,4167.0,intake gasket leak/damage,,2
25677,same,0,29.0,intake gasket leak/damage,,-1
25678,same,0,481.0,intake gasket leak/damage,,-1
25679,after,1,2660.0,intake gasket leak/damage,,-1
25680,before,-40,5088.0,intake gasket leak/damage,,0
25681,before,-5,5570.0,intake gasket leak/damage,,4
25682,after,1,3637.0,intake gasket leak/damage,,-1
25683,after,7,138.0,intake gasket leak/damage,,-1
25684,after,1,60.0,intake gasket leak/damage,,-1
25686,after,9,5228.0,intake gasket leak/damage,,-1
25687,before,-3,123.0,intake gasket leak/damage,,3
25688,before,-3,2193.0,intake gasket leak/damage,,0
25689,same,0,4558.0,intake gasket leak/damage,,-1
25690,before,-1,7164.0,intake gasket leak/damage,,2
25691,before,-1,7918.0,intake gasket leak/damage,,1
25692,after,3,4013.0,intake gasket leak/damage,,-1
25693,before,-1,3730.0,intake gasket leak/damage,,3
25696,before,-1,5881.0,intake gasket leak/damage,,0
25697,after,1,5742.0,intake gasket leak/damage,,-1
25698,before,-1,4448.0,intake gasket leak/damage,,1
25699,after,2,7770.0,intake gasket leak/damage,,-1
25701,same,0,3731.0,intake gasket leak/damage,,-1
25702,after,1,5306.0,intake gasket leak/damage,,-1
25703,same,0,341.0,intake gasket leak/damage,,-1
25704,before,-3,1975.0,intake gasket leak/damage,,3
25705,after,1,5458.0,intake gasket leak/damage,,-1
25707,after,2,2363.0,intake gasket leak/damage,,-1
25708,before,-1,3936.0,intake gasket leak/damage,,1
25711,after,1,3559.0,intake gasket leak/damage,,-1
25712,after,4,4898.0,intake gasket leak/damage,,-1
25713,before,-1,3109.0,intake gasket leak/damage,,0
25714,before,-1,6550.0,intake gasket leak/damage,,1
25715,same,0,419.0,intake gasket leak/damage,,-1
25716,before,-1,4012.0,intake gasket leak/damage,,4
25717,after,1,9772.0,intake gasket leak/damage,,-1
25718,after,4,2162.0,intake gasket leak/damage,,-1
25719,after,1,9727.0,intake gasket leak/damage,,-1
25720,same,0,590.0,intake gasket leak/damage,,-1
25721,before,-2,4900.0,intake gasket leak/damage,,4
25723,same,0,465.0,intake gasket leak/damage,,-1
25724,before,-2,3189.0,intake gasket leak/damage,,1
25725,before,-1,4481.0,intake gasket leak/damage,,3
25726,after,1,3608.0,intake gasket leak/damage,,-1
25727,after,1,2784.0,intake gasket leak/damage,,-1
25728,same,0,14.0,intake gasket leak/damage,,-1
25730,before,-7,4382.0,intake gasket leak/damage,,1
25731,after,2,4261.0,intake gasket leak/damage,,-1
25732,after,13,4652.0,intake gasket leak/damage,,-1
25734,after,2,5414.0,intake gasket leak/damage,,-1
25735,before,-2,3871.0,intake gasket leak/damage,,4
25736,same,0,387.0,intake gasket leak/damage,,-1
25737,after,1,9974.0,intake gasket leak/damage,,-1
25738,same,0,481.0,intake gasket leak/damage,,-1
25739,after,4,3827.0,intake gasket leak/damage,,-1
25740,before,-6,29.0,intake gasket leak/damage,,2
25741,before,-4,6141.0,intake gasket leak/damage,,1
25742,before,0,637.0,intake gasket leak/damage,,0
25745,before,-3,4511.0,intake gasket leak/damage,,4
25746,same,0,403.0,intake gasket leak/damage,,-1
25747,same,0,465.0,intake gasket leak/damage,,-1
25748,before,-1,5166.0,intake gasket leak/damage,,0
25749,before,-3,5003.0,intake gasket leak/damage,,2
25750,before,-7,1850.0,intake gasket leak/damage,,3
25751,before,-2,5626.0,intake gasket leak/damage,,2
25752,before,-2,4248.0,intake gasket leak/damage,,4
25753,before,0,528.0,intake gasket leak/damage,,0
25754,same,0,6147.0,intake gasket leak/damage,,-1
25755,same,0,13088.0,intake gasket leak/damage,,-1
25756,after,18,10132.0,intake gasket leak/damage,,-1
25758,before,-6,5848.0,intake gasket leak/damage,,4
25760,same,0,310.0,intake gasket leak/damage,,-1
25761,after,1,5866.0,intake gasket leak/damage,,-1
25763,after,1,4466.0,intake gasket leak/damage,,-1
25764,same,0,29.0,intake gasket leak/damage,,-1
25765,same,0,434.0,intake gasket leak/damage,,-1
25766,after,2,5026.0,intake gasket leak/damage,,-1
25767,same,0,5353.0,intake gasket leak/damage,,-1
25768,after,1,5539.0,intake gasket leak/damage,,-1
25769,before,-2,8589.0,intake gasket leak/damage,,0
25772,after,1,4321.0,intake gasket leak/damage,,-1
25773,after,2,5943.0,intake gasket leak/damage,,-1
25774,before,0,9975.0,intake gasket leak/damage,,0
25775,after,1,12453.0,intake gasket leak/damage,,-1
25776,after,1,10147.0,intake gasket leak/damage,,-1
25777,after,10,3965.0,intake gasket leak/damage,,-1
25778,after,2,4589.0,intake gasket leak/damage,,-1
25779,before,0,10427.0,intake gasket leak/damage,,0
25780,after,1,5320.0,intake gasket leak/damage,,-1
25781,after,3,10534.0,intake gasket leak/damage,,-1
25782,before,-4,9008.0,intake gasket leak/damage,,2
25783,same,0,496.0,intake gasket leak/damage,,-1
25784,before,-2,2829.0,intake gasket leak/damage,,3
25786,before,-3,29.0,intake gasket leak/damage,,0
25787,before,-1,3439.0,intake gasket leak/damage,,0
25789,same,0,14.0,intake gasket leak/damage,,-1
25792,same,0,372.0,intake gasket leak/damage,,-1
25793,same,0,403.0,intake gasket leak/damage,,-1
25795,after,1,5428.0,intake gasket leak/damage,,-1
25796,after,1,12576.0,intake gasket leak/damage,,-1
25797,same,0,341.0,intake gasket leak/damage,,-1
25798,before,-32,1975.0,intake gasket leak/damage,,1
25801,after,1,5397.0,intake gasket leak/damage,,-1
25803,after,1,7046.0,intake gasket leak/damage,,-1
25804,same,0,29.0,intake gasket leak/damage,,-1
25805,before,-1,6686.0,intake gasket leak/damage,,0
25808,before,0,45.0,intake gasket leak/damage,,0
25809,after,1,4372.0,intake gasket leak/damage,,-1
25810,before,-2,3809.0,intake gasket leak/damage,,3
25811,before,-2,5674.0,intake gasket leak/damage,,0
25812,after,1,5144.0,intake gasket leak/damage,,-1
25813,after,1,185.0,intake gasket leak/damage,,-1
25814,same,0,5445.0,intake gasket leak/damage,,-1
25817,before,-1,5820.0,intake gasket leak/damage,,2
25818,same,0,4538.0,intake gasket leak/damage,,-1
25819,after,5,4737.0,intake gasket leak/damage,,-1
25820,after,1,5549.0,intake gasket leak/damage,,-1
25821,after,2,7313.0,intake gasket leak/damage,,-1
25822,same,0,341.0,intake gasket leak/damage,,-1
25823,before,-1,5337.0,intake gasket leak/damage,,0
25825,after,1,5664.0,intake gasket leak/damage,,-1
25827,after,1,4787.0,intake gasket leak/damage,,-1
25828,before,-4,6254.0,intake gasket leak/damage,,4
25829,after,1,5671.0,intake gasket leak/damage,,-1
25830,after,2,3889.0,intake gasket leak/damage,,-1
25831,after,2,3436.0,intake gasket leak/damage,,-1
25832,before,-2,5414.0,intake gasket leak/damage,,4
25833,before,-2,4045.0,intake gasket leak/damage,,4
25834,after,2,6130.0,intake gasket leak/damage,,-1
25835,after,11,3623.0,intake gasket leak/damage,,-1
25836,before,-3,3982.0,intake gasket leak/damage,,4
25837,before,0,356.0,intake gasket leak/damage,,0
25839,same,0,496.0,intake gasket leak/damage,,-1
25840,same,0,10987.0,intake gasket leak/damage,,-1
25841,same,0,512.0,intake gasket leak/damage,,-1
25842,before,-2,1928.0,intake gasket leak/damage,,3
25843,same,0,201.0,intake gasket leak/damage,,-1
25844,before,-7,5103.0,intake gasket leak/damage,,0
25845,before,-3,8117.0,intake gasket leak/damage,,4
25846,after,1,3652.0,intake gasket leak/damage,,-1
25847,before,-1,5148.0,intake gasket leak/damage,,0
25848,same,0,450.0,intake gasket leak/damage,,-1
25849,before,-1,419.0,intake gasket leak/damage,,3
25850,before,-3,11531.0,intake gasket leak/damage,,4
25851,after,6,4652.0,intake gasket leak/damage,,-1
25853,same,0,247.0,intake gasket leak/damage,,-1
25854,after,3,387.0,intake gasket leak/damage,,-1
25855,before,-2,5600.0,intake gasket leak/damage,,3
25856,before,-2,6691.0,intake gasket leak/damage,,4
25858,after,2,4152.0,intake gasket leak/damage,,-1
25859,before,-1,4915.0,intake gasket leak/damage,,1
25861,after,5,4979.0,intake gasket leak/damage,,-1
25862,before,-1,5303.0,intake gasket leak/damage,,4
25864,after,4,4958.0,intake gasket leak/damage,,-1
25865,after,3,4776.0,intake gasket leak/damage,,-1
25866,same,0,201.0,intake gasket leak/damage,,-1
25867,before,-1,7374.0,intake gasket leak/damage,,0
25868,after,1,5135.0,intake gasket leak/damage,,-1
25869,before,-4,107.0,intake gasket leak/damage,,3
25870,same,0,403.0,intake gasket leak/damage,,-1
25871,same,0,4322.0,intake gasket leak/damage,,-1
25872,after,2,5990.0,intake gasket leak/damage,,-1
25873,before,-2,8136.0,intake gasket leak/damage,,3
25874,after,3,5804.0,intake gasket leak/damage,,-1
25875,same,0,5773.0,intake gasket leak/damage,,-1
25876,before,-2,11354.0,intake gasket leak/damage,,2
25878,before,-1,3667.0,intake gasket leak/damage,,3
25879,same,0,138.0,intake gasket leak/damage,,-1
25880,same,0,5134.0,intake gasket leak/damage,,-1
25881,same,0,434.0,intake gasket leak/damage,,-1
25882,after,1,29.0,intake gasket leak/damage,,-1
25883,before,-1,4838.0,intake gasket leak/damage,,0
25884,after,1,5913.0,intake gasket leak/damage,,-1
25886,after,1,6404.0,intake gasket leak/damage,,-1
25887,before,0,5318.0,intake gasket leak/damage,,0
25888,same,0,341.0,intake gasket leak/damage,,-1
25890,after,1,12297.0,intake gasket leak/damage,,-1
25892,after,1,5503.0,intake gasket leak/damage,,-1
25893,after,1,7801.0,intake gasket leak/damage,,-1
25894,same,0,29.0,intake gasket leak/damage,,-1
25895,after,1,5040.0,intake gasket leak/damage,,-1
25896,before,0,341.0,intake gasket leak/damage,,0
25897,same,0,278.0,intake gasket leak/damage,,-1
25898,before,-2,4011.0,intake gasket leak/damage,,3
25899,before,0,278.0,intake gasket leak/damage,,0
25901,before,-5,4573.0,intake gasket leak/damage,,2
25902,after,1,3110.0,intake gasket leak/damage,,-1
25903,before,-2,3478.0,intake gasket leak/damage,,0
25904,same,0,232.0,intake gasket leak/damage,,-1
25906,same,0,434.0,intake gasket leak/damage,,-1
25907,before,-2,5430.0,intake gasket leak/damage,,4
25908,before,-1,6130.0,intake gasket leak/damage,,1
25909,same,0,356.0,intake gasket leak/damage,,-1
25911,before,0,29.0,intake gasket leak/damage,,0
25912,after,2,434.0,intake gasket leak/damage,,-1
25913,after,1,2972.0,intake gasket leak/damage,,-1
25914,after,1,5973.0,intake gasket leak/damage,,-1
25915,after,7,4854.0,intake gasket leak/damage,,-1
25916,after,1,14.0,intake gasket leak/damage,,-1
25917,before,-3,6612.0,intake gasket leak/damage,,3
25919,same,0,481.0,intake gasket leak/damage,,-1
25920,before,-2,6061.0,intake gasket leak/damage,,1
25922,same,0,4276.0,intake gasket leak/damage,,-1
25926,before,0,107.0,intake gasket leak/damage,,0
25928,before,-1,263.0,intake gasket leak/damage,,0
25929,after,3,4667.0,intake gasket leak/damage,,-1
25930,after,6,6636.0,intake gasket leak/damage,,-1
25931,same,0,356.0,intake gasket leak/damage,,-1
25932,after,2,3359.0,intake gasket leak/damage,,-1
25933,before,-5,4403.0,intake gasket leak/damage,,1
25934,before,-2,6579.0,intake gasket leak/damage,,2
25935,after,1,6330.0,intake gasket leak/damage,,-1
25936,before,-7,2909.0,intake gasket leak/damage,,3
25937,after,1,13341.0,intake gasket leak/damage,,-1
25938,after,3,3561.0,intake gasket leak/damage,,-1
25939,before,-2,4885.0,intake gasket leak/damage,,2
25940,before,0,138.0,intake gasket leak/damage,,0
25941,same,0,294.0,intake gasket leak/damage,,-1
25942,after,1,9887.0,intake gasket leak/damage,,-1
25943,after,1,247.0,intake gasket leak/damage,,-1
25944,before,-2,5383.0,intake gasket leak/damage,,3
25945,same,0,948.0,intake gasket leak/damage,,-1
25946,before,-3,5523.0,intake gasket leak/damage,,1
25947,before,-4,5711.0,intake gasket leak/damage,,1
25948,before,-4,3360.0,intake gasket leak/damage,,0
25949,before,-2,6237.0,intake gasket leak/damage,,2
25951,before,-3,4807.0,intake gasket leak/damage,,3
25952,before,-1,5972.0,intake gasket leak/damage,,4
25953,same,0,29.0,intake gasket leak/damage,,-1
25954,before,-1,2925.0,intake gasket leak/damage,,0
25955,before,0,574.0,intake gasket leak/damage,,0
25956,same,0,496.0,intake gasket leak/damage,,-1
25957,same,0,668.0,intake gasket leak/damage,,-1
25958,after,6,2582.0,intake gasket leak/damage,,-1
25960,before,0,559.0,intake gasket leak/damage,,0
25961,before,0,247.0,intake gasket leak/damage,,0
25964,before,-1,9367.0,intake gasket leak/damage,,3
25966,after,1,4325.0,intake gasket leak/damage,,-1
25967,before,-3,3563.0,intake gasket leak/damage,,0
25968,before,-1,4695.0,intake gasket leak/damage,,2
25970,before,-2,14.0,intake gasket leak/damage,,1
25971,same,0,3157.0,intake gasket leak/damage,,-1
25972,same,0,14.0,intake gasket leak/damage,,-1
25973,same,0,60.0,intake gasket leak/damage,,-1
25974,after,3,4325.0,intake gasket leak/damage,,-1
25975,after,1,12139.0,intake gasket leak/damage,,-1
25976,after,1,8741.0,intake gasket leak/damage,,-1
25978,same,0,512.0,intake gasket leak/damage,,-1
25980,after,3,4373.0,intake gasket leak/damage,,-1
25981,before,-1,7407.0,intake gasket leak/damage,,0
25983,after,1,4745.0,intake gasket leak/damage,,-1
25984,after,1,12464.0,intake gasket leak/damage,,-1
25985,before,-3,11466.0,intake gasket leak/damage,,4
25986,before,-9,60.0,intake gasket leak/damage,,3
25987,after,2,5757.0,intake gasket leak/damage,,-1
25988,same,0,3282.0,intake gasket leak/damage,,-1
25990,before,-2,185.0,intake gasket leak/damage,,3
25991,before,-3,5135.0,intake gasket leak/damage,,4
25992,same,0,325.0,intake gasket leak/damage,,-1
25993,after,2,3406.0,intake gasket leak/damage,,-1
25994,same,0,5382.0,intake gasket leak/damage,,-1
25995,after,2,9446.0,intake gasket leak/damage,,-1
25996,after,1,2909.0,intake gasket leak/damage,,-1
25998,before,-2,60.0,intake gasket leak/damage,,2
25999,after,3,4839.0,intake gasket leak/damage,,-1
26000,after,2,3423.0,intake gasket leak/damage,,-1
26001,after,4,5911.0,intake gasket leak/damage,,-1
26003,before,-1,5321.0,intake gasket leak/damage,,1
26004,before,-3,4450.0,intake gasket leak/damage,,2
26005,after,2,5445.0,intake gasket leak/damage,,-1
26006,before,-3,5878.0,intake gasket leak/damage,,1
26008,before,-1,7134.0,intake gasket leak/damage,,1
26009,before,-4,372.0,intake gasket leak/damage,,3
26011,before,-1,6519.0,intake gasket leak/damage,,4
26012,same,0,5194.0,intake gasket leak/damage,,-1
26013,before,-1,1742.0,intake gasket leak/damage,,1
26017,after,2,5601.0,intake gasket leak/damage,,-1
26018,after,2,5999.0,intake gasket leak/damage,,-1
26019,same,0,263.0,intake gasket leak/damage,,-1
26021,after,2,60.0,intake gasket leak/damage,,-1
26023,after,1,3963.0,intake gasket leak/damage,,-1
26024,before,-1,6425.0,intake gasket leak/damage,,1
26025,before,-2,4434.0,intake gasket leak/damage,,2
26026,before,-1,5586.0,intake gasket leak/damage,,0
26027,before,-2,2767.0,intake gasket leak/damage,,2
26028,before,-4,5532.0,intake gasket leak/damage,,0
26029,before,-2,5478.0,intake gasket leak/damage,,4
26031,after,2,29.0,intake gasket leak/damage,,-1
26032,before,-1,2597.0,intake gasket leak/damage,,3
26034,after,1,10007.0,intake gasket leak/damage,,-1
26035,after,1,3827.0,intake gasket leak/damage,,-1
26036,before,-1,6516.0,intake gasket leak/damage,,0
26037,after,2,29.0,intake gasket leak/damage,,-1
26038,same,0,92.0,intake gasket leak/damage,,-1
26041,same,0,154.0,intake gasket leak/damage,,-1
26042,after,3,419.0,intake gasket leak/damage,,-1
26043,after,1,9800.0,intake gasket leak/damage,,-1
26044,before,-2,2037.0,intake gasket leak/damage,,1
26045,after,5,45.0,intake gasket leak/damage,,-1
26046,before,-4,76.0,intake gasket leak/damage,,0
26047,before,-1,4865.0,intake gasket leak/damage,,1
26048,after,1,5895.0,intake gasket leak/damage,,-1
26049,before,-2,5431.0,intake gasket leak/damage,,4
26052,before,-2,5166.0,intake gasket leak/damage,,0
26053,before,-4,2785.0,intake gasket leak/damage,,4
26056,before,-2,2767.0,intake gasket leak/damage,,1
26057,after,4,278.0,intake gasket leak/damage,,-1
26058,same,0,14.0,intake gasket leak/damage,,-1
26059,same,0,1883.0,intake gasket leak/damage,,-1
26060,after,4,7547.0,intake gasket leak/damage,,-1
26061,same,0,792.0,intake gasket leak/damage,,-1
26063,same,0,4772.0,intake gasket leak/damage,,-1
26067,same,0,45.0,intake gasket leak/damage,,-1
26068,before,-2,5912.0,intake gasket leak/damage,,3
26069,after,1,5190.0,intake gasket leak/damage,,-1
26070,after,2,29.0,intake gasket leak/damage,,-1
26071,same,0,45.0,intake gasket leak/damage,,-1
26072,before,-3,5663.0,intake gasket leak/damage,,2
26073,before,-2,4431.0,intake gasket leak/damage,,4
26075,same,0,419.0,intake gasket leak/damage,,-1
26076,after,1,5430.0,intake gasket leak/damage,,-1
26077,same,0,995.0,intake gasket leak/damage,,-1
26078,same,0,7478.0,intake gasket leak/damage,,-1
26082,same,0,5272.0,intake gasket leak/damage,,-1
26086,before,-2,11094.0,intake gasket leak/damage,,2
26087,before,0,325.0,intake gasket leak/damage,,0
26088,before,-1,5021.0,intake gasket leak/damage,,2
26089,before,-1,76.0,intake gasket leak/damage,,4
26090,after,1,4477.0,intake gasket leak/damage,,-1
26091,after,1,29.0,intake gasket leak/damage,,-1
26092,after,1,45.0,intake gasket leak/damage,,-1
26093,before,-3,3857.0,intake gasket leak/damage,,3
26094,after,3,5625.0,intake gasket leak/damage,,-1
26095,after,2,4680.0,intake gasket leak/damage,,-1
26096,before,-2,5583.0,intake gasket leak/damage,,2
26097,before,0,356.0,intake gasket leak/damage,,0
26098,before,-1,6457.0,intake gasket leak/damage,,4
26099,after,2,5119.0,intake gasket leak/damage,,-1
26100,before,-3,76.0,intake gasket leak/damage,,1
26101,after,4,4310.0,intake gasket leak/damage,,-1
26102,same,0,29.0,intake gasket leak/damage,,-1
26103,same,0,403.0,intake gasket leak/damage,,-1
26105,same,0,6441.0,intake gasket leak/damage,,-1
26106,before,-2,4652.0,intake gasket leak/damage,,3
26107,same,0,29.0,intake gasket leak/damage,,-1
26108,before,-1,278.0,intake gasket leak/damage,,3
26109,same,0,465.0,intake gasket leak/damage,,-1
26110,after,1,9119.0,intake gasket leak/damage,,-1
26111,before,-3,4636.0,intake gasket leak/damage,,0
26112,after,1,107.0,intake gasket leak/damage,,-1
26113,same,0,14.0,intake gasket leak/damage,,-1
26114,after,2,4434.0,intake gasket leak/damage,,-1
26116,before,-3,465.0,intake gasket leak/damage,,1
26119,before,-3,8636.0,intake gasket leak/damage,,0
26120,same,0,5818.0,intake gasket leak/damage,,-1
26121,before,-1,5493.0,intake gasket leak/damage,,0
26122,after,1,8122.0,intake gasket leak/damage,,-1
26123,after,1,60.0,intake gasket leak/damage,,-1
26124,after,1,5756.0,intake gasket leak/damage,,-1
26125,after,2,2269.0,intake gasket leak/damage,,-1
26127,after,1,29.0,intake gasket leak/damage,,-1
26128,before,-3,2300.0,intake gasket leak/damage,,3
26129,same,0,4340.0,intake gasket leak/damage,,-1
26130,same,0,8448.0,intake gasket leak/damage,,-1
26134,before,-4,4134.0,intake gasket leak/damage,,1
26136,same,0,4770.0,intake gasket leak/damage,,-1
26137,same,0,309.0,intake gasket leak/damage,,-1
26138,same,0,341.0,intake gasket leak/damage,,-1
26140,before,-1,6239.0,intake gasket leak/damage,,1
26141,before,-1,29.0,intake gasket leak/damage,,1
26144,after,1,4741.0,intake gasket leak/damage,,-1
26145,before,-1,5835.0,intake gasket leak/damage,,2
26146,before,0,2411.0,intake gasket leak/damage,,0
26148,after,1,5329.0,intake gasket leak/damage,,-1
26149,after,2,45.0,intake gasket leak/damage,,-1
26150,after,1,14.0,intake gasket leak/damage,,-1
26152,before,-4,4045.0,intake gasket leak/damage,,2
26153,same,0,512.0,intake gasket leak/damage,,-1
26155,after,4,9209.0,intake gasket leak/damage,,-1
26156,before,-5,8979.0,intake gasket leak/damage,,4
26157,before,-4,45.0,intake gasket leak/damage,,2
26158,before,-1,1523.0,intake gasket leak/damage,,0
26160,before,0,60.0,intake gasket leak/damage,,0
26161,after,1,2504.0,intake gasket leak/damage,,-1
26162,same,0,3919.0,intake gasket leak/damage,,-1
26163,before,-2,7725.0,intake gasket leak/damage,,4
26164,before,-4,7612.0,intake gasket leak/damage,,3
26166,same,0,372.0,intake gasket leak/damage,,-1
26167,before,-2,60.0,intake gasket leak/damage,,1
26168,after,4,2801.0,intake gasket leak/damage,,-1
26169,after,1,3127.0,intake gasket leak/damage,,-1
26170,before,-3,9258.0,intake gasket leak/damage,,3
26171,before,-3,6111.0,intake gasket leak/damage,,1
26172,after,1,5493.0,intake gasket leak/damage,,-1
26173,after,2,5383.0,intake gasket leak/damage,,-1
26175,before,0,2318.0,intake gasket leak/damage,,0
26176,after,1,5149.0,intake gasket leak/damage,,-1
26177,before,-2,6362.0,intake gasket leak/damage,,4
26178,same,0,9523.0,intake gasket leak/damage,,-1
26179,same,0,29.0,intake gasket leak/damage,,-1
26181,after,1,92.0,intake gasket leak/damage,,-1
26182,after,1,4714.0,intake gasket leak/damage,,-1
26183,before,0,247.0,intake gasket leak/damage,,0
26184,after,2,6938.0,intake gasket leak/damage,,-1
26186,same,0,60.0,intake gasket leak/damage,,-1
26187,same,0,574.0,intake gasket leak/damage,,-1
26188,same,0,14.0,intake gasket leak/damage,,-1
26191,after,3,4302.0,intake gasket leak/damage,,-1
26192,same,0,559.0,intake gasket leak/damage,,-1
26193,same,0,356.0,intake gasket leak/damage,,-1
26194,before,-1,14.0,intake gasket leak/damage,,2
26195,after,1,3933.0,intake gasket leak/damage,,-1
26196,before,-1,12812.0,intake gasket leak/damage,,1
26199,same,0,6860.0,intake gasket leak/damage,,-1
26200,after,1,4337.0,intake gasket leak/damage,,-1
26201,before,0,528.0,intake gasket leak/damage,,0
26202,before,-4,4776.0,intake gasket leak/damage,,2
26203,after,1,5072.0,intake gasket leak/damage,,-1
26204,same,0,387.0,intake gasket leak/damage,,-1
26205,same,0,14.0,intake gasket leak/damage,,-1
26206,same,0,481.0,intake gasket leak/damage,,-1
26207,after,6,4262.0,intake gasket leak/damage,,-1
26209,before,-2,5038.0,intake gasket leak/damage,,2
26210,before,0,372.0,intake gasket leak/damage,,0
26212,before,-2,3578.0,intake gasket leak/damage,,4
26214,after,3,5783.0,intake gasket leak/damage,,-1
26215,before,-1,8932.0,intake gasket leak/damage,,0
26216,same,0,3780.0,intake gasket leak/damage,,-1
26218,after,6,3843.0,intake gasket leak/damage,,-1
26219,after,1,9335.0,drain line/tube damage,,-1
26220,same,0,2797.0,drain line/tube damage,,-1
26221,after,1,6162.0,drain line/tube damage,,-1
26222,before,-2,5931.0,drain line/tube damage,,0
26223,before,-2,7892.0,drain line/tube damage,,1
26224,before,0,3964.0,drain line/tube damage,,0
26225,after,4,3685.0,drain line/tube damage,,-1
26226,same,0,4278.0,drain line/tube damage,,-1
26227,before,-1,2861.0,drain line/tube damage,,2
26228,before,0,7687.0,drain line/tube damage,,0
